,facility_available_name,place_name,place_id,facility_id
1265,남성용-소변기,시흥5동 주민센터 화장실,30330,301265
1266,여성용-대변기,시흥5동 주민센터 화장실,30330,301266
1267,남성용-대변기,가산동 공영주차장 화장실,30331,301267
1268,남성용-소변기,가산동 공영주차장 화장실,30331,301268
1269,여성용-대변기,가산동 공영주차장 화장실,30331,301269
1270,남성용-대변기,가산정보 도서관 화장실,30332,301270
1271,남성용-소변기,가산정보 도서관 화장실,30332,301271
1272,남성용-장애인용대변기,가산정보 도서관 화장실,30332,301272
1273,여성용-대변기,가산정보 도서관 화장실,30332,301273
1274,남성용-대변기,독산1동 공영주차장 화장실,30333,301274
1275,남성용-소변기,독산1동 공영주차장 화장실,30333,301275
1276,여성용-대변기,독산1동 공영주차장 화장실,30333,301276
1277,남성용-대변기,독산2동 공영주차장 화장실,30334,301277
1278,남성용-장애인용대변기,독산2동 공영주차장 화장실,30334,301278
1279,남성용-대변기,독산3동 공영주차장 화장실,30335,301279
1280,남성용-소변기,독산3동 공영주차장 화장실,30335,301280
1281,남성용-장애인용대변기,독산3동 공영주차장 화장실,30335,301281
1282,남성용-장애인용소변기,독산3동 공영주차장 화장실,30335,301282
1283,여성용-대변기,독산3동 공영주차장 화장실,30335,301283
1284,여성용-장애인용대변기,독산3동 공영주차장 화장실,30335,301284
1285,남성용-대변기,구룡공영주차장 화장실,30336,301285
1286,남성용-소변기,구룡공영주차장 화장실,30336,301286
1287,남성용-장애인용대변기,구룡공영주차장 화장실,30336,301287
1288,여성용-대변기,구룡공영주차장 화장실,30336,301288
1289,남성용-소변기,금천구민문화체육센터 화장실,30337,301289
1290,남성용-장애인용대변기,금천구민문화체육센터 화장실,30337,301290
1291,여성용-장애인용대변기,금천구민문화체육센터 화장실,30337,301291
1292,남성용-대변기,금천구립도서관 화장실,30338,301292
1293,남성용-소변기,금천구립도서관 화장실,30338,301293
1294,남성용-장애인용대변기,금천구립도서관 화장실,30338,301294
1295,남성용-장애인용소변기,금천구립도서관 화장실,30338,301295
1296,여성용-대변기,금천구립도서관 화장실,30338,301296
1297,여성용-장애인용대변기,금천구립도서관 화장실,30338,301297
1298,여성용-어린이용대변기,금천구립도서관 화장실,30338,301298
1299,남성용-대변기,금빛공원 휘트니스센터 화장실,30339,301299
1300,남성용-소변기,금빛공원 휘트니스센터 화장실,30339,301300
1301,남성용-장애인용대변기,금빛공원 휘트니스센터 화장실,30339,301301
1302,남성용-장애인용소변기,금빛공원 휘트니스센터 화장실,30339,301302
1303,여성용-대변기,금빛공원 휘트니스센터 화장실,30339,301303
1304,여성용-장애인용대변기,금빛공원 휘트니스센터 화장실,30339,301304
1305,여성용-어린이용대변기,금빛공원 휘트니스센터 화장실,30339,301305
1306,남성용-대변기,서울시립금천청소년수련관 화장실,30340,301306
1307,남성용-소변기,서울시립금천청소년수련관 화장실,30340,301307
1308,남성용-장애인용대변기,서울시립금천청소년수련관 화장실,30340,301308
1309,남성용-장애인용소변기,서울시립금천청소년수련관 화장실,30340,301309
1310,남성용-어린이용대변기,서울시립금천청소년수련관 화장실,30340,301310
1311,여성용-대변기,서울시립금천청소년수련관 화장실,30340,301311
1312,여성용-장애인용대변기,서울시립금천청소년수련관 화장실,30340,301312
1313,남성용-대변기,시흥3동공영주차장 화장실,30341,301313
1314,남성용-소변기,시흥3동공영주차장 화장실,30341,301314
1315,남성용-장애인용대변기,시흥3동공영주차장 화장실,30341,301315
1316,남성용-대변기,금천구 시설관리공단 화장실,30342,301316
1317,남성용-소변기,금천구 시설관리공단 화장실,30342,301317
1318,남성용-장애인용대변기,금천구 시설관리공단 화장실,30342,301318
1319,남성용-장애인용소변기,금천구 시설관리공단 화장실,30342,301319
1320,여성용-대변기,금천구 시설관리공단 화장실,30342,301320
1321,여성용-장애인용대변기,금천구 시설관리공단 화장실,30342,301321
1322,여성용-어린이용대변기,금천구 시설관리공단 화장실,30342,301322
1323,남성용-대변기,시흥계곡 화장실,30343,301323
1324,남성용-소변기,시흥계곡 화장실,30343,301324
1325,남성용-장애인용대변기,시흥계곡 화장실,30343,301325
1326,남성용-장애인용소변기,시흥계곡 화장실,30343,301326
1327,여성용-대변기,시흥계곡 화장실,30343,301327
1328,남성용-대변기,효봉공영주차장 화장실,30344,301328
1329,남성용-소변기,효봉공영주차장 화장실,30344,301329
1330,여성용-대변기,효봉공영주차장 화장실,30344,301330
1331,남성용-대변기,삼성공영주차장 화장실,30345,301331
1332,남성용-소변기,삼성공영주차장 화장실,30345,301332
1333,남성용-장애인용대변기,삼성공영주차장 화장실,30345,301333
1334,남성용-장애인용소변기,삼성공영주차장 화장실,30345,301334
1335,여성용-대변기,삼성공영주차장 화장실,30345,301335
1336,남성용-대변기,시흥4동 공영주차장 화장실,30346,301336
1337,남성용-소변기,시흥4동 공영주차장 화장실,30346,301337
1338,여성용-대변기,시흥4동 공영주차장 화장실,30346,301338
1339,남성용-대변기,1호선 금천구청역 화장실,30347,301339
1340,남성용-소변기,1호선 금천구청역 화장실,30347,301340
1341,여성용-대변기,1호선 금천구청역 화장실,30347,301341
1342,남성용-대변기,1호선 독산역 화장실,30348,301342
1343,남성용-소변기,1호선 독산역 화장실,30348,301343
1344,남성용-장애인용대변기,1호선 독산역 화장실,30348,301344
1345,남성용-장애인용소변기,1호선 독산역 화장실,30348,301345
1346,남성용-어린이용대변기,1호선 독산역 화장실,30348,301346
1347,여성용-대변기,1호선 독산역 화장실,30348,301347
1348,남성용-대변기,1호선 가산디지털단지역 화장실,30349,301348
1349,남성용-소변기,1호선 가산디지털단지역 화장실,30349,301349
1350,여성용-대변기,1호선 가산디지털단지역 화장실,30349,301350
1351,남성용-대변기,가산우체국 화장실,30350,301351
1352,남성용-소변기,가산우체국 화장실,30350,301352
1353,남성용-장애인용대변기,가산우체국 화장실,30350,301353
1354,남성용-장애인용소변기,가산우체국 화장실,30350,301354
1355,여성용-대변기,가산우체국 화장실,30350,301355
1356,여성용-장애인용대변기,가산우체국 화장실,30350,301356
1357,남성용-대변기,구로세관 화장실,30351,301357
1358,남성용-소변기,구로세관 화장실,30351,301358
1359,여성용-대변기,구로세관 화장실,30351,301359
1360,남성용-대변기,가산문화센터 화장실,30352,301360
1361,남성용-소변기,가산문화센터 화장실,30352,301361
1362,남녀공용화장실,가산문화센터 화장실,30352,301362
1363,남성용-대변기,금천세무서 화장실,30353,301363
1364,남성용-소변기,금천세무서 화장실,30353,301364
1365,남성용-장애인용대변기,금천세무서 화장실,30353,301365
1366,여성용-대변기,금천세무서 화장실,30353,301366
1367,남성용-대변기,금천우체국 화장실,30354,301367
1368,남성용-소변기,금천우체국 화장실,30354,301368
1369,여성용-대변기,금천우체국 화장실,30354,301369
1370,남성용-대변기,서울시흥동우체국 화장실,30355,301370
1371,남성용-소변기,서울시흥동우체국 화장실,30355,301371
1372,남성용-장애인용대변기,서울시흥동우체국 화장실,30355,301372
1373,남성용-장애인용소변기,서울시흥동우체국 화장실,30355,301373
1374,여성용-대변기,서울시흥동우체국 화장실,30355,301374
1375,남성용-대변기,금천노인종합복지관 화장실,30356,301375
1376,남성용-소변기,금천노인종합복지관 화장실,30356,301376
1377,남녀공용화장실,금천노인종합복지관 화장실,30356,301377
1378,남성용-대변기,kt 금천전화국 화장실,30357,301378
1379,남성용-소변기,kt 금천전화국 화장실,30357,301379
1380,여성용-대변기,kt 금천전화국 화장실,30357,301380
1381,남성용-대변기,남부여성발전센터 화장실,30358,301381
1382,남성용-소변기,남부여성발전센터 화장실,30358,301382
1383,남성용-장애인용대변기,남부여성발전센터 화장실,30358,301383
1384,여성용-대변기,남부여성발전센터 화장실,30358,301384
1385,여성용-장애인용대변기,남부여성발전센터 화장실,30358,301385
1386,남성용-대변기,성부주유소 화장실,30359,301386
1387,남성용-소변기,성부주유소 화장실,30359,301387
1388,남녀공용화장실,성부주유소 화장실,30359,301388
