,facility_detail_info,facility_available_name
423,총주차대수9,장애인 전용 주차구역_만가화로구이
424,경사로 1/12초과 설치,주출입구 높이차이 제거_만가화로구이
425,유효폭 1.2m 미만,주출입구 높이차이 제거_만가화로구이
426,손잡이 설치,주출입구 높이차이 제거_만가화로구이
427,평탄함,주출입구 접근로_만석장
428,단차없음,주출입구 접근로_만석장
429,유효폭 1.2m 이상,주출입구 접근로_만석장
430,기울기 1/18이하,주출입구 접근로_만석장
431,보/차도 구분없음,주출입구 접근로_만석장
432,총주차대수4,장애인 전용 주차구역_만석장
433,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_만석장
434,유효폭 1.2m 이상,주출입구 높이차이 제거_만석장
435,손잡이 설치,주출입구 높이차이 제거_만석장
436,평탄함,주출입구 접근로_맛있는고기구워먹는곳
437,단차없음,주출입구 접근로_맛있는고기구워먹는곳
438,유효폭 1.2m 이상,주출입구 접근로_맛있는고기구워먹는곳
439,기울기 1/18이하,주출입구 접근로_맛있는고기구워먹는곳
440,보/차도 구분,주출입구 접근로_맛있는고기구워먹는곳
441,총주차대수6,장애인 전용 주차구역_맛있는고기구워먹는곳
442,평탄함,"주출입구 접근로_명가낙지마당(지하1,지상1층)"
443,단차없음,"주출입구 접근로_명가낙지마당(지하1,지상1층)"
444,유효폭 1.2m 이상,"주출입구 접근로_명가낙지마당(지하1,지상1층)"
445,기울기 1/18이하,"주출입구 접근로_명가낙지마당(지하1,지상1층)"
446,보/차도 구분,"주출입구 접근로_명가낙지마당(지하1,지상1층)"
447,단차없음 또는 경사로 1/12이하 설치,"주출입구 높이차이 제거_명가낙지마당(지하1,지상1층)"
448,유효폭 1.2m 이상,"주출입구 높이차이 제거_명가낙지마당(지하1,지상1층)"
449,손잡이 설치,"주출입구 높이차이 제거_명가낙지마당(지하1,지상1층)"
450,평탄함,주출입구 접근로_명가설렁탕
451,단차없음,주출입구 접근로_명가설렁탕
452,유효폭 1.2m 이상,주출입구 접근로_명가설렁탕
453,기울기 1/18이하,주출입구 접근로_명가설렁탕
454,보/차도 구분없음,주출입구 접근로_명가설렁탕
455,총주차대수3,장애인 전용 주차구역_명가설렁탕
456,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_명가설렁탕
457,유효폭 1.2m 이상,주출입구 높이차이 제거_명가설렁탕
458,출입구 및 피난통로와 가까운곳에 설치,장애인용 관람석_명가설렁탕
459,관람석 면적0.9*1.3m 이상,장애인용 관람석_명가설렁탕
460,좌석설치,장애인용 관람석_명가설렁탕
461,평탄함,주출입구 접근로_명문의집
462,단차없음,주출입구 접근로_명문의집
463,유효폭 1.2m 이상,주출입구 접근로_명문의집
464,기울기 1/18이하,주출입구 접근로_명문의집
465,보/차도 구분없음,주출입구 접근로_명문의집
466,총주차대수50,장애인 전용 주차구역_명문의집
467,전용주차대수  4,장애인 전용 주차구역_명문의집
468,출입구와 가까운 곳에 설치,장애인 전용 주차구역_명문의집
469,크기 확보(3.3*5m),장애인 전용 주차구역_명문의집
470,안내표지판 설치,장애인 전용 주차구역_명문의집
471,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_명문의집
472,유효폭 1.2m 이상,주출입구 높이차이 제거_명문의집
473,출입구 및 피난통로와 가까운곳에 설치,장애인용 관람석_명문의집
474,관람석 면적0.9*1.3m 이상,장애인용 관람석_명문의집
475,좌석설치,장애인용 관람석_명문의집
476,평탄하지 않음,주출입구 접근로_몽골찬한우
477,단차없음,주출입구 접근로_몽골찬한우
478,유효폭 1.2m 이상,주출입구 접근로_몽골찬한우
479,기울기 1/18이하,주출입구 접근로_몽골찬한우
480,보/차도 구분,주출입구 접근로_몽골찬한우
481,상세정보 없음,장애인 전용 주차구역_몽골찬한우
482,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_몽골찬한우
483,유효폭 1.2m 이상,주출입구 높이차이 제거_몽골찬한우
484,평탄함,주출입구 접근로_무봉리토종순대국
485,단차없음,주출입구 접근로_무봉리토종순대국
486,유효폭 1.2m 이상,주출입구 접근로_무봉리토종순대국
487,기울기 1/18이하,주출입구 접근로_무봉리토종순대국
488,보/차도 구분,주출입구 접근로_무봉리토종순대국
489,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_무봉리토종순대국
490,유효폭 1.2m 이상,주출입구 높이차이 제거_무봉리토종순대국
491,손잡이 설치,주출입구 높이차이 제거_무봉리토종순대국
492,평탄함,주출입구 접근로_미가할매
493,단차없음,주출입구 접근로_미가할매
494,유효폭 1.2m 이상,주출입구 접근로_미가할매
495,기울기 1/18이하,주출입구 접근로_미가할매
496,보/차도 구분,주출입구 접근로_미가할매
497,상세정보 없음,주출입구 높이차이 제거_미가할매
498,가로조작반 설치,장애인용 승강기_미가할매
499,버튼점자 설치,장애인용 승강기_미가할매
500,점자블록 설치,장애인용 승강기_미가할매
501,음성안내 설치,장애인용 승강기_미가할매
502,점멸등 설치,장애인용 승강기_미가할매
503,평탄함,주출입구 접근로_미담
504,단차없음,주출입구 접근로_미담
505,유효폭 1.2m 이상,주출입구 접근로_미담
506,기울기 1/18이하,주출입구 접근로_미담
507,보/차도 구분,주출입구 접근로_미담
508,상세정보 없음,주출입구 높이차이 제거_미담
509,가로조작반 설치,장애인용 승강기_미담
510,버튼점자 설치,장애인용 승강기_미담
511,점자블록 설치,장애인용 승강기_미담
512,음성안내 설치,장애인용 승강기_미담
513,점멸등 설치,장애인용 승강기_미담
514,상세정보 없음,장애인 전용 주차구역_미락(신성빌딩)
515,평탄함,주출입구 접근로_민속촌(용강빌딩)
516,단차없음,주출입구 접근로_민속촌(용강빌딩)
517,유효폭 1.2m 이상,주출입구 접근로_민속촌(용강빌딩)
518,기울기 1/18이하,주출입구 접근로_민속촌(용강빌딩)
519,보/차도 구분,주출입구 접근로_민속촌(용강빌딩)
520,경사로 1/12초과 설치,주출입구 높이차이 제거_민속촌(용강빌딩)
521,유효폭 1.2m 이상,주출입구 높이차이 제거_민속촌(용강빌딩)
522,평탄함,주출입구 접근로_바달비
523,단차없음,주출입구 접근로_바달비
524,유효폭 1.2m 이상,주출입구 접근로_바달비
525,기울기 1/18이하,주출입구 접근로_바달비
526,보/차도 구분,주출입구 접근로_바달비
527,상세정보 없음,주출입구 높이차이 제거_바달비
528,상세정보 없음,주출입구 접근로_박미선 별난갈비
529,총주차대수12,장애인 전용 주차구역_박미선 별난갈비
530,전용주차대수  1,장애인 전용 주차구역_박미선 별난갈비
531,출입구와 가까운 곳에 설치,장애인 전용 주차구역_박미선 별난갈비
532,크기 확보(3.3*5m),장애인 전용 주차구역_박미선 별난갈비
533,안내표지판 설치,장애인 전용 주차구역_박미선 별난갈비
534,경사로 1/12초과 설치,주출입구 높이차이 제거_박미선 별난갈비
535,유효폭 1.2m 미만,주출입구 높이차이 제거_박미선 별난갈비
536,평탄함,주출입구 접근로_벽제갈비
537,단차없음,주출입구 접근로_벽제갈비
538,유효폭 1.2m 이상,주출입구 접근로_벽제갈비
539,기울기 1/18이하,주출입구 접근로_벽제갈비
540,보/차도 구분,주출입구 접근로_벽제갈비
541,상세정보 없음,장애인 전용 주차구역_벽제갈비
542,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_벽제갈비
543,유효폭 1.2m 이상,주출입구 높이차이 제거_벽제갈비
544,상세정보 없음,주출입구 접근로_별당보리밥
545,총주차대수3,장애인 전용 주차구역_별당보리밥
546,평탄함,주출입구 접근로_보름달
547,단차없음,주출입구 접근로_보름달
548,유효폭 1.2m 이상,주출입구 접근로_보름달
549,기울기 1/18이하,주출입구 접근로_보름달
550,보/차도 구분,주출입구 접근로_보름달
551,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_보름달
552,상세정보 없음,주출입구 접근로_보성식당
553,총주차대수3,장애인 전용 주차구역_보성식당
554,평탄함,주출입구 접근로_본가
555,단차없음,주출입구 접근로_본가
556,유효폭 1.2m 이상,주출입구 접근로_본가
557,기울기 1/18이하,주출입구 접근로_본가
558,보/차도 구분없음,주출입구 접근로_본가
559,상세정보 없음,장애인 전용 주차구역_본가
560,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_본가
561,유효폭 1.2m 이상,주출입구 높이차이 제거_본가
562,상세정보 없음,주출입구 접근로_본돈
563,총주차대수8,장애인 전용 주차구역_본돈
564,평탄함,주출입구 접근로_봉산집
565,단차없음,주출입구 접근로_봉산집
566,유효폭 1.2m 이상,주출입구 접근로_봉산집
567,기울기 1/18이하,주출입구 접근로_봉산집
568,보/차도 구분,주출입구 접근로_봉산집
569,총주차대수5,장애인 전용 주차구역_봉산집
570,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_봉산집
571,유효폭 1.2m 이상,주출입구 높이차이 제거_봉산집
572,평탄함,주출입구 접근로_봉우리
573,단차없음,주출입구 접근로_봉우리
574,유효폭 1.2m 이상,주출입구 접근로_봉우리
575,기울기 1/18이하,주출입구 접근로_봉우리
576,보/차도 구분,주출입구 접근로_봉우리
577,총주차대수8,장애인 전용 주차구역_봉우리
578,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_봉우리
579,유효폭 1.2m 이상,주출입구 높이차이 제거_봉우리
580,평탄함,주출입구 접근로_봉추찜닭(신사빌딩)
581,단차없음,주출입구 접근로_봉추찜닭(신사빌딩)
582,유효폭 1.2m 이상,주출입구 접근로_봉추찜닭(신사빌딩)
583,기울기 1/18이하,주출입구 접근로_봉추찜닭(신사빌딩)
584,보/차도 구분,주출입구 접근로_봉추찜닭(신사빌딩)
585,상세정보 없음,장애인 전용 주차구역_봉추찜닭(신사빌딩)
586,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_봉추찜닭(신사빌딩)
587,유효폭 1.2m 이상,주출입구 높이차이 제거_봉추찜닭(신사빌딩)
588,평탄함,주출입구 접근로_봉피양마포점(오늘도안동한우)
589,단차없음,주출입구 접근로_봉피양마포점(오늘도안동한우)
590,유효폭 1.2m 이상,주출입구 접근로_봉피양마포점(오늘도안동한우)
591,기울기 1/18이하,주출입구 접근로_봉피양마포점(오늘도안동한우)
592,보/차도 구분없음,주출입구 접근로_봉피양마포점(오늘도안동한우)
593,상세정보 없음,장애인 전용 주차구역_봉피양마포점(오늘도안동한우)
594,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_봉피양마포점(오늘도안동한우)
595,유효폭 1.2m 이상,주출입구 높이차이 제거_봉피양마포점(오늘도안동한우)
596,총주차대수17,장애인 전용 주차구역_불고기 브라더스 서교점
597,전용주차대수  1,장애인 전용 주차구역_불고기 브라더스 서교점
598,출입구와 가까운 곳에 설치,장애인 전용 주차구역_불고기 브라더스 서교점
599,크기 확보(3.3*5m),장애인 전용 주차구역_불고기 브라더스 서교점
600,안내표지판 설치,장애인 전용 주차구역_불고기 브라더스 서교점
601,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_불고기 브라더스 서교점
602,유효폭 1.2m 이상,주출입구 높이차이 제거_불고기 브라더스 서교점
603,평탄함,주출입구 접근로_빵경이네 도야지
604,단차없음,주출입구 접근로_빵경이네 도야지
605,유효폭 1.2m 이상,주출입구 접근로_빵경이네 도야지
606,기울기 1/18이하,주출입구 접근로_빵경이네 도야지
607,보/차도 구분,주출입구 접근로_빵경이네 도야지
608,총주차대수5,장애인 전용 주차구역_빵경이네 도야지
609,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_빵경이네 도야지
610,유효폭 1.2m 이상,주출입구 높이차이 제거_빵경이네 도야지
611,평탄함,주출입구 접근로_산봉냉면
