,place_id,lat,lon,place_name,category,place_address,evalInfo
4045,24045,37.52437655663731,127.13362035524332,사랑의소리산후조리원,hospital,서울특별시 강동구 양재대로85길  17,"계단 또는 승강설비,대변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4046,24046,37.54700512026581,127.14364149310327,사랑플러스빌딩,hospital,서울특별시 강동구 양재대로  1584,"객실 및 침실,경보 및 피난설비,계단 또는 승강설비,대변기,세면대,소변기,유도 및 안내 설비,일반사항,장애인전용주차구역,점자블록,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4047,24047,37.54721935551825,127.0487995128886,사무소,bank,서울특별시 성동구 상원길 36,"계단 또는 승강설비,대변기,일반사항,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4048,24048,37.5421911416662,127.07131374250032,사범대학부속고등학교정보센터,high school,서울특별시 광진구 능동로 124,"객실 및 침실,경보 및 피난설비,계단 또는 승강설비,대변기,소변기,유도 및 안내 설비,일반사항,장애인전용주차구역,점자블록,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4049,24049,37.5421911416662,127.07131374250032,사범대학부속고등학교체육관겸강당,high school,서울특별시 광진구 능동로  124,"객실 및 침실,경보 및 피난설비,계단 또는 승강설비,대변기,소변기,유도 및 안내 설비,장애인전용주차구역,점자블록,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4050,24050,37.476793708835224,127.05592586853982,사이공 스픈 32 ,restaurant,서울특별시 강남구 언주로3길 32-8,"장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문)"
4051,24051,37.488477729265455,127.10418023243251,사이룩스오피스텔,bank,서울특별시 강남구 광평로 295,"계단 또는 승강설비,대변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4052,24052,37.507467346560375,127.0811973804751,사임당어린이집,daycare center,서울특별시 송파구 백제고분로11길 14-14,"계단 또는 승강설비,대변기,소변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4053,24053,37.61373783090332,127.06406077951358,사임당어린이집,welfare/child,서울특별시 성북구 화랑로42길 52-14,"계단 또는 승강설비,대변기,소변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4054,24054,37.63893662532918,127.0703864136002,사임당어린이집,daycare center,서울특별시 노원구 한글비석로1길 27,"계단 또는 승강설비,대변기,소변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4055,24055,37.50153859168571,127.10432503949262,사임당어린이집,daycare center,서울특별시 송파구 가락로11길 13,"대변기,소변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4056,24056,37.58346222849597,127.01986257197983,사임당어린이집,daycare center,서울특별시 성북구 지봉로24길  38,"계단 또는 승강설비,대변기,소변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4057,24057,37.48004038043521,126.91328334583626,사임당어린이집 신림점,daycare center,서울특별시 관악구 난곡로59길 16,"계단 또는 승강설비,대변기,소변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4058,24058,37.49273807868865,126.93715540090382,사자암공중화장실,toilet/public,서울특별시 동작구 국사봉1길 235-14,"경보 및 피난설비,대변기,세면대,소변기,주출입구 높이차이 제거,주출입구 접근로,출입구(문)"
4059,24059,37.553921177747156,127.15503976391517,사조로하이빌딩(위너스헬스클럽),shopping/mart,서울특별시 강동구 동남로75길  13-14,"주출입구 높이차이 제거,주출입구 접근로,출입구(문)"
4060,24060,37.573124940292324,126.96125386903243,사직공원 공중화장실,toilet/public,서울특별시 종로구 사직로 8,"경보 및 피난설비,대변기,세면대,소변기,일반사항,주출입구 높이차이 제거,주출입구 접근로,출입구(문)"
4061,24061,37.57273568675435,126.96118162301042,사직동 새마을금고,bank,서울특별시 종로구 사직로 7,"계단 또는 승강설비,대변기,복도,일반사항,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4062,24062,37.576068037021365,126.9688551620001,사직동주민센터,community service center,서울특별시 종로구 사직로9길 1,"경보 및 피난설비,계단 또는 승강설비,대변기,매표소, 판매기, 음료대,비치용품,일반사항,장애인전용주차구역,접수대 및 작업대,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4063,24063,37.52163379631574,126.9227872723898,사학연구회,hospital,서울특별시 영등포구 여의나루로 27,"계단 또는 승강설비,대변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4064,24064,37.47399706383121,126.97651716473959,사회복지법인상록보육원,welfare/child,서울특별시 관악구 남현길  63,"계단 또는 승강설비,대변기,소변기,일반사항,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4065,24065,37.53384107271477,126.95062992513257,사회복지법인 한벗재단,welfare/etc,서울특별시 용산구 효창원로6길 42-3,"객실 및 침실,경보 및 피난설비,계단 또는 승강설비,관람석 및 열람석,대변기,매표소, 판매기, 음료대,복도,비치용품,샤워실 및 탈의실,세면대,소변기,욕실,유도 및 안내 설비,일반사항,점자블록,접수대 및 작업대,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
